Sr No,News,Label
1556,"ரஷ்ய ஜனாதிபதி விளாடிமிர் புடின் ""கொலை செய்யப்பட்டார்.""",1
1557,"""இங்கு நடப்பது ரஷ்யாவில் நடப்பதை விட வித்தியாசமாக இல்லை, அங்கு நீங்கள் அரசு தொலைக்காட்சியைப் பெற்றுள்ளீர்கள் மற்றும் போர்டு முழுவதும் செய்தி அனுப்புவதைக் கட்டுப்படுத்துகிறீர்கள்.""",1
1558,"ஐந்து விஸ்கான்சின் நகரங்கள் 2020 தேர்தலுக்கு மார்க் ஜுக்கர்பெர்க்கிடம் இருந்து பணத்தைப் பெற்றன, இது ""பாரிய தேர்தல் லஞ்ச அலை"" ஆகும்.",1
1559,"அமெரிக்க இராணுவம் ஒரு வரைவை மீட்டெடுத்துள்ளது, மேலும் பெண்களும் சேர்க்கப்பட்டுள்ளனர்.",1
1560,"""ஓப்ரா தனது முழு-இயற்கை தீர்வை வெளிப்படுத்துகிறார், அது ஆறு வாரங்களில் 62 (பவுண்டுகள்) குறைக்க அனுமதித்தது.""",1
1561,"""உக்ரைனில் உள்ள பிடனுக்குச் சொந்தமான வில்லாவை புடின் வெடிகுண்டு வீசினார், அதே நேரத்தில் பயோலேப்ஸ் மற்றும் பெடோஃபைல் மோதிரங்களை சுத்தியல்.""",1
1562,"""தடுப்பூசி போடப்பட்டவர்கள் கோவிட் தடுப்பூசியால் தூண்டப்பட்ட பெறப்பட்ட நோயெதிர்ப்பு குறைபாடு நோய்க்குறியை உருவாக்குகிறார்கள் என்பதை உலகளாவிய தரவு உறுதிப்படுத்தியுள்ளது.""",1
1563,"உக்ரைனில் நடக்கும் போர் ""ஸ்கிரிப்ட் செய்யப்பட்டு அரங்கேற்றப்பட்டது.""",1
1564,"""ரஷ்ய இராணுவம் உக்ரேனிய பிரதேசத்தை ஆக்கிரமிக்கவில்லை.""",1
1565,ஜோ பிடன் 2022 குளிர்கால ஒலிம்பிக்கின் போது ட்வீட் செய்த புகைப்படத்தில் மருத்துவ சாதனத்தை வைத்திருந்தார்.,1
1566,"2020 தேர்தல் ""டொனால்ட் ஜே. டிரம்ப்பிடமிருந்து திருடப்பட்டது.""",1
1567,"""உக்ரேனிய போர்-ஏஸ், 'கோஸ்ட் ஆஃப் கிய்வின் உண்மையான பெயர் சாமுயில் ஹைட்.""",1
1568,"கோவிட்-19 தடுப்பூசியில் எச்ஐவி இருப்பதை அவர் ""வெளிப்படுத்தியதில்"" லுக் மாண்டாக்னியர் மரணம் தொடர்புடையது.",1
1569,"""ஹிலாரி கிட்மோவிற்கு அழைத்துச் செல்லப்பட்டார்.""",1
1570,பில்லி எலிஷின் தங்கைக்கு மட்டும் ரசிகர்கள் கணக்கு உள்ளது.,1
1571,ஜஸ்டின் ட்ரூடோவுடன் டொனால்ட் டிரம்ப் கைகுலுக்க மறுப்பதை புகைப்படம் காட்டுகிறது.,1
1572,லாஸ் வேகாஸில் உள்ள டிரம்ப் இன்டர்நேஷனல் ஹோட்டலில் டொனால்ட் டிரம்பின் பிறப்புறுப்பை கேலி செய்யும் வகையில் கிரீன்பீஸ் யுஎஸ்ஏ பேனர் வைத்திருந்தது.,1
1573,"விளாடிமிர் புடின் ""திருநங்கைகளின் உரிமைகளை நம்பாததால்"" ரஷ்யாவுடன் போருக்கு ஆபத்து இருப்பதாக ஜோ பிடன் கூறுகிறார்.",1
1574,"""ரஷ்யா அதன் வரலாறு முழுவதும் யாரையும் தாக்கியதில்லை.""",1
1575,"மளிகைச் சங்கிலி ஆல்டி, Facebook இடுகையைப் பகிர்பவர்களுக்கு $750 மதிப்புள்ள ""குடும்பத் தேவைகள் நிறைந்த பையை"" அனுப்பும், மேலும் 100 சீரற்ற பைகள் $500க்கான வவுச்சரையும் கொண்டிருக்கும்.",1
1576,"கோவிட்-19 தடுப்பூசிகளின் பாதுகாப்பு குறித்து ஃபைசர் ஏஜென்சியை ""தவறாக தவறாக வழிநடத்தியது"" என்றும், அவர்கள் காப்பாற்றுவதை விட அதிகமான மக்களைக் கொல்லும் என்றும் FDA கூறுகிறது.",1
1577,"அமெரிக்கர்கள் ""இந்த வார இறுதியில் தங்கள் வங்கிக் கணக்குகளில் நேரடி வைப்புத்தொகையைப்"" பார்க்கத் தொடங்குவார்கள் என்றும், மருத்துவ காப்பீடு பெற்றவர்கள் $2,880 திரும்பப் பெறுவார்கள் என்றும் ஜனாதிபதி ஜோ பிடன் கூறினார்.",1
1578,"படம் காட்டுகிறது ""இது இப்போது நடக்கிறது... ஆஸ்திரேலியாவில்!! ஒரு சுதந்திர அணிவகுப்பு/பேரணிக்கு 1.5 மில்லியன் பேர் வந்துள்ளனர்.""",1
1579,"""ஜனாதிபதி பிடனின் ஏர் ஃபோர்ஸ் ஒன் பைலட் இந்த செங்குத்து புறப்பட்ட பிறகு பணிநீக்கம் செய்யப்பட்டார்.""",1
1580,"ஃபைசர் ""அரசாங்கத்தின் சக்தியையும் பயத்தின் கலாச்சாரத்தையும் பயன்படுத்தி 5 வயதுக்குட்பட்ட குழந்தைகளை - அறிவியலில் பூஜ்ஜிய அடிப்படையில் - பில்லியன் டாலர்களை சம்பாதிக்கிறது.""",1
1581,"""இரண்டாவது பூஸ்டரில் எச்ஐவியின் எட்டு விகாரங்கள் உள்ளன.""",1
1582,"அரிசோனா ஹவுஸ் பில் 2020 முடிவுகளை ""தேர்வுசெய்ய"" ""பிடென் வாக்காளர்களை திறம்பட நினைவுபடுத்த முடியும்.""",1
1583,"புனையப்பட்ட கொரோனா வைரஸ் தொற்றுநோயை உள்ளடக்கிய ""மனிதகுலத்திற்கு எதிரான குற்றங்களில் ஒரு பெரிய ஜூரி விசாரணை தொடங்குகிறது"".",1
1584,"""ஜோ பிடனின் அமெரிக்காவில், முகமூடி இல்லாத கல்வியை விட, உங்கள் பிள்ளைகளுக்கு கிராக் பைப்பை அணுகுவதற்கான வாய்ப்புகள் அதிகம்.""",1
1585,"""2020 தேர்தலில் டிரம்ப் வெற்றி பெற்றதாக MSNBC அறிவித்தது.""",1
1586,"""முதல் பத்து ஆரோக்கியமற்ற U.S. நகரங்கள்"" சான் பிரான்சிஸ்கோ ஆகும்; சியாட்டில்; போர்ட்லேண்ட், ஓரிகான்; சான் டியாகோ; ஹொனோலுலு; வாஷிங்டன்; ஆஸ்டின், டெக்சாஸ்; இர்விங், டெக்சாஸ்; போர்ட்லேண்ட், மைனே; மற்றும் டென்வர்.",1
1587,"டொனால்ட் டிரம்ப் வெள்ளை மாளிகையை விட்டு ""ஒருபோதும் வெளியேறவில்லை"".",1
1588,"""2000 ஆம் ஆண்டிலிருந்து, பாதுகாப்புத் துறையும் எரிசக்தித் துறையும் அமெரிக்காவின் முழு வானத்தையும் இரசாயனங்கள் மற்றும் பிற உயிரியல் முகவர்களின் நச்சுக் கஷாயத்தைக் கொண்டு தெளித்து வருகின்றன.""",1
1589,700 சிஐஏ ஏஜென்டுகள் கைது செய்யப்பட்டனர்.,1
1590,"""ஹோலோகாஸ்ட் இனம் பற்றியது அல்ல. இல்லை, இது இனம் பற்றியது அல்ல.""",1
1591,"""2022 ஆம் ஆண்டில், பெரும்பாலான அமெரிக்கர்களைக் காட்டிலும் சட்டவிரோதமாக குடியேறியவர்கள் அதிக சுதந்திரம் மற்றும் சுகாதாரம் மற்றும் வாக்குப் பெட்டிகளை எளிதாக அணுகுவார்கள்... அதைப் பற்றி யோசித்துப் பாருங்கள்.""",1
1592,"""நியூயார்க் மாநிலத்தில், நீங்கள் வெள்ளை நிறமாக இருந்தால், மருத்துவ உதவி பெற நீங்கள் கோட்டின் பின்புறம் செல்ல வேண்டும்.""",1
1593,"செய்தி ஒளிபரப்பில் இருந்து படம், பிரான்சில் உள்ள ஒரு மருத்துவமனை, ஒரு கோவிட்-19 நோயாளியாக ஒரு மேனெக்வைனை அனுப்ப முயற்சிப்பதைக் காட்டுகிறது.",1
1594,"""கோவிட் நோயால் ஏற்பட்ட மொத்த இறப்புகள் பதிவாகியதை விட மிகக் குறைவு.""",1
1595,"முதியோர் இல்லங்களில் அல்லாமல், நான்கு அல்லது அதற்கு மேற்பட்ட கொமொர்பிடிட்டிகள் இல்லாத COVID-19 நோயினால் இறந்தவர்களைக் கழித்த பிறகு, யு.எஸ்.ஸில் வருடாந்தர COVID-19 இறப்புகளின் எண்ணிக்கை 27,530 ஆகும்.",1
1596,"""அஷ்லி பாபிட் ஜனவரி 6 ஆம் தேதி ஆன்டிஃபா தவறான கொடியை நிறுத்த முயன்றார்""",1
1597,"""அமெரிக்காவில் 800 க்கும் மேற்பட்ட சிறை முகாம்கள் உள்ளன, அவை அனைத்தும் முழுமையாக செயல்படுகின்றன மற்றும் கைதிகளைப் பெற தயாராக உள்ளன. அவர்கள் அனைவரும் பணியாளர்கள் மற்றும் முழுநேர காவலர்களால் சூழப்பட்டுள்ளனர், ஆனால் அவை அனைத்தும் காலியாக உள்ளன. இந்த முகாம்கள் ஃபெமாவால் நடத்தப்பட உள்ளன.",1
1598,"""அமெரிக்காவில் மில்லியன் பவுண்டுகள் எலி இறைச்சி எலும்பு இல்லாத கோழி இறக்கைகளாக விற்கப்படுகிறது.""",1
1599,"ஜனவரி 6 அன்று அமெரிக்க கேபிட்டல் மீதான தாக்குதலின் போது ""டசின் கணக்கான போலீசார் கொல்லப்பட்டனர்"" என்று ஜோ பிடன் கூறினார், ஆனால் ""சரியாக பூஜ்ஜிய மக்கள்"" அன்று இறந்தனர்.",1
1600,"புகைப்படங்கள் “செம்மறியாடு மலம்” காட்டுகின்றன, அவை “இப்போது சீனாவில் அவற்றின் புரதச் செழுமையின் காரணமாக அதிக தேவை உள்ளது.”",1
1601,"""கவின் நியூசோம் மரண தண்டனையைப் பெறுகிறார்.""",1
1602,"வால்கிரீன்ஸ் குளிர்சாதனப் பெட்டிகள் கடைக்காரர்களின் கைகளையும் நெற்றியையும் ""மிருகத்தின் குறி""க்காகவும், ""பின்னர் உங்களிடம் குறி இல்லை என்றால், உங்களால் வாங்க முடியாது"" என்றும் ஸ்கேன் செய்கின்றன.",1
1603,"ஹோச்சுல் ஒரு ""இடைக்கால கவர்னர்"" ஆவார்.",1
1604,“ஜன. 6 ஒரு கிளர்ச்சி அல்ல… ஆனால் நவம்பர் 4 அதிகாலை 3 மணிக்கு!,1
1605,"பெட்டி ஒயிட் இறப்பதற்கு சில நாட்களுக்கு முன்பு டிசம்பர் 28 ஆம் தேதி கூறினார், “ஆரோக்கியமாக சாப்பிடுங்கள் மற்றும் உங்கள் அனைத்து தடுப்பூசிகளையும் எடுத்துக் கொள்ளுங்கள். இன்றுதான் நான் உற்சாகமடைந்தேன்.",1
1606,தைவான் அருகே வான்வழித் தாக்குதல் நடத்த சீனா மேற்கொண்ட முயற்சி தோல்வியடைந்ததை வீடியோ கிளிப் காட்டுகிறது.,1
1607,"""ஆறு மாத ஃபைசர் தரவு, COVID தடுப்பூசி தடுப்பதை விட அதிக நோய்களை ஏற்படுத்துகிறது என்பதைக் காட்டுகிறது.""",1
1608,"""அவர்கள் இப்போது கோவிட் நோயால் இறந்ததை விட இரண்டு மடங்கு குழந்தைகளை தடுப்பூசியால் கொன்றுள்ளனர்.""",1
1609,"""ஒபாமா சான்றிதழ் போலியானது.""",1
1610,"""சிறுவன் வெள்ளை மாளிகைக்குத் திரும்பும் வழியில் ஜோ பிடனுக்கு புதிய இரத்தத்தைக் குடிப்பதற்காக ஒரு குப்பியை அனுப்புகிறான்""",1
1611,"""அவர்கள் இதை திட்டமிட்டுள்ளனர்"" COVID-19 ""தொற்றுநோய் முழுவதும்!""",1
1612,"ரெப். கேத்தி காஸ்டர், டி-ஃப்ளா., ஒரு கம்யூனிஸ்ட்",1
1613,கோவிட்-19 தடுப்பூசிகள் எய்ட்ஸ் நோயை உண்டாக்குகின்றன.,1
1614,"""நவம்பர் 3 முதல் இராணுவம் உண்மையில் பொறுப்பேற்றுள்ளது.""",1
1615,"""இவான்கா டிரம்ப் தனது அப்பாவுக்கு எதிராக ஜனநாயகக் கட்சியில் இணைகிறார்.""",1
1616,"உலகெங்கிலும், தங்கள் ""சுகாதார சுயாட்சியை"" பயன்படுத்துபவர்கள் மற்றும் தடுப்பூசி போடாதவர்கள் ""அடிப்படையில் தடுப்பு முகாம்களில்"" வைக்கப்படுகிறார்கள்.",1
1617,"COVID-19 தடுப்பூசி ""இதுவரை தயாரிக்கப்பட்ட மிகவும் கொடிய தடுப்பூசி"" ஆகும்.",1
1618,கமலா ஹாரிஸுக்குப் பதிலாக ஹிலாரி நியமிக்கப்பட்டுள்ளார்.,1
1619,"துணை ஜனாதிபதி கமலா ஹாரிஸ் தடுப்பூசி போடாதவர்களை ""அழுக்கு டிரம்ப் மக்கள்"" என்று அழைத்தார்.",1
1620,"""மீண்டும் குடியரசின் அதிபராக டிரம்ப் ரகசியமாக பதவியேற்றார்.""",1
1621,"""அதிர்ச்சி: ஆஸ்திரியா தடுப்பூசி போடப்படாதவர்களை கடுமையாகப் பூட்டுவதை அடுத்து, ஐரோப்பிய ஒன்றியத் தலைவர் நியூரம்பெர்க் குறியீட்டை தூக்கி எறிய வேண்டும்.""",1
1622,"""ஃபெடரல் மாஜிஸ்திரேட் கைல் ரிட்டன்ஹவுஸ் மூலம் லெப்ரான் ஜேம்ஸுக்கு எதிராக $110 மில்லியன் அவதூறு வழக்குக்கு ஒப்புதல் அளித்தார்.""",1
1623,Omicron 'hysteria' ஆனது Ghislaine Maxwell விசாரணையுடன் ஒத்துப்போகும் மற்றும் திசைதிருப்பும் வகையில் நேரம் ஒதுக்கப்பட்டது.,1
1624,"""வெள்ளை மாளிகையில் டிரம்ப்!""",1
1625,பிரதான ஊடகங்களை இராணுவம் கைப்பற்றியது.,1
1626,"ஒரு புதிய Facebook/Meta விதியானது, நபர்களின் புகைப்படங்களை அவர்களின் அனுமதியின்றி பயன்படுத்த நிறுவனத்தை அனுமதிக்கிறது, மேலும் உங்கள் பக்கத்தில் ஒரு அறிவிப்பை வெளியிடுவது அதைச் செய்வதைத் தடுக்கும்.",1
1627,ஹெராயின் அளவுக்கு அதிகமாக உட்கொண்டதால் நடிகர் மெக்காலே கல்கின் மரணமடைந்தார்.,1
1628,"""பைசரின் தலைமை நிர்வாக அதிகாரியின் மனைவி தடுப்பூசியின் சிக்கல்களுக்குப் பிறகு இறந்துவிட்டார்.""",1
1629,"""உள்கட்டமைப்பு மசோதா 10% உண்மையான உள்கட்டமைப்பு மட்டுமே.""",1
1630,"""எய்ட்ஸ் நெருக்கடியின் போது, ​​ஓரினச்சேர்க்கையாளர்கள் மற்றும் நரம்பு வழியாக போதைப்பொருள் பயன்படுத்துபவர்கள்... தடுப்பூசி போடாதவர்கள் எப்படிப் பரியார்களாக இருந்திருப்பார்கள் என்று உங்களால் கற்பனை செய்ய முடியுமா? ஆனால் அது நினைத்துப் பார்க்க முடியாததாக இருந்திருக்கும்.""",1
1631,"""படுக்கையில் கிடந்த கவின் நியூசோமை"" இராணுவம் கைது செய்தது.",1
1632,ஆஸ்ட்ரோவொர்ல்ட் திருவிழாவில் நடந்த மரணங்கள் சாத்தானிய சடங்கின் ஒரு பகுதியாகும்.,1
1633,"சபையில் நிறைவேற்றப்பட்ட உள்கட்டமைப்பு மசோதாவில், ""10% மட்டுமே உண்மையான உள்கட்டமைப்பு ஆகும்.""",1
1634,"""ஃபைசரின் தலைமை நிர்வாக அதிகாரி கைது செய்யப்பட்டார், மோசடி குற்றம் சாட்டப்பட்டார்.""",1
1635,"""அமெரிக்காவில் உள்ள ஆப்பிரிக்க அமெரிக்கர்களுக்கு இழப்பீடு வழங்க எலோன் மஸ்க் $250 பில்லியன் நன்கொடை அளிக்கிறார்.""",1
1636,தயாரிப்பு பற்றாக்குறை உற்பத்தி செய்யப்படுகிறது; கிடங்குகளில் சரக்குகள் தேங்கியுள்ளன.,1
1637,"""புளோரிடா வாக்காளர் பட்டியலில் 1 மில்லியனுக்கும் அதிகமான பாண்டம் வாக்காளர்கள் உள்ளனர்.""",1
1638,"“ஜன. மில்லியன் கணக்கான அமெரிக்கர்கள், ஆதரவற்ற அமெரிக்கர்கள், அவர்களின் அடிப்படை அரசியலமைப்பு உரிமைகளை பறிக்க 6 ஒரு சாக்காக பயன்படுத்தப்படுகிறது.",1
1639,"""அமெரிக்க இராணுவ தளங்களின் துல்லியமான பிரதிகளாக Minecraft உலகங்களை வைத்திருந்ததற்காக வர்ஜீனியா நபர் கைது செய்யப்பட்டார்.""",1
1640,"மெக்சிகோவின் டபச்சுலாவிலிருந்து இடம்பெயர்ந்த கேரவன் ""மினியாபோலிஸின் மக்கள்தொகையாகும்.""",1
1641,"""ஜப்பான் வாக்ஸ் ரோல்அவுட்டை கைவிடுகிறது""",1
1642,"""டிரம்ப் வெள்ளை மாளிகையில் இருக்கிறார்! ஹிலாரியை அடைத்து வைப்பதாக அவர் உறுதியளிக்கிறார்!",1
1643,"""முஸ்லீம் நபர்: எங்களிடம் பன்றி இறைச்சி இல்லாத மெனுக்கள் இருக்க வேண்டும் அல்லது நாங்கள் அமெரிக்காவை விட்டு வெளியேறுவோம்.""",1
1644,கடற்படை சீல் படையினர் ஹிலாரி கிளிண்டனை கைது செய்தனர்.,1
1645,"மார்ஜோரி டெய்லர் கிரீன் ட்வீட் செய்துள்ளார்: ""'ஒரே மாதிரியான நடை' அல்லது 'ஒரே மாதிரியான காலணிகளை வைத்திருப்பது' அல்லது 'டிசியில் இருந்ததால், அந்த நேரத்தில் எந்த அலிபியும் இல்லை' போன்ற மெலிந்த சூழ்நிலை ஆதாரங்களின் அடிப்படையில் மக்களை உண்மையில் தண்டிக்க முடியாது? ! இந்த அமெரிக்காவை நான் அடையாளம் காணவில்லை.",1
1646,"ஒரு செய்தித்தாள் கட்டுரையின் படம், ""உண்மையான பெத்தேல் பாப்டிஸ்ட் சர்ச் NYS இல் மதுபான உரிமத்தைப் பெற்ற முதல் தேவாலயம் ஆகும்"" என்று கூறுகிறது.",1
1647,"""பெசோஸிடம் 200 பில்லியன் டாலர்கள் இருந்தால், பூமியில் 7 பில்லியன் மக்கள் இருந்தால், ஏன் நாம் ஒவ்வொருவருக்கும் ஒரு பில்லியனைப் பெற முடியாது, மேலும் (அவர்) 193 பில்லியன் டாலர்களுடன் இருக்க முடியுமா?""",1
1648,டாக்டர் அந்தோனி ஃபௌசி எய்ட்ஸ் தொற்றுநோயைத் திட்டமிட்டார் என்கிறார்.,1
1649,"""வெள்ளை மாளிகை கிறிஸ்துமஸ் மரங்களை இந்த ஆண்டு முதல் முறையாக விடுமுறை மரங்கள் என்று குறிப்பிட்டது.""",1
1650,"""டிரம்ப் மீண்டும் பதவியில் அமர்த்தப்பட்டுள்ளார்.""",1
1651,ஹண்டர் பிடனின் வீட்டை ராணுவம் சோதனை செய்தது.,1
1652,"""கிளிண்டன்ஸ், பவல் மற்றும் ஹண்டர் பிடன் ஆகியோர் ஏற்கனவே இராணுவ நீதிமன்றங்களுக்கு உட்பட்டுள்ளனர்.""",1
1653,"நோயியல் வல்லுநர்கள் கிராபெனின் சிப்ஸ் மற்றும் நானோசிப்கள் உட்பட, தடுப்பூசி போடப்பட்டவர்களின் இரத்தத்தில் ""உயிரியல் அல்லாத கூறுகளின் தொகுப்பைக் கண்டறிந்தனர்.",1
1654,"""கொரோனா பிசிஆர் 'சோதனை' ஒரு மைக்ரோசிப்பை பொருத்துகிறது.""",1
1655,"""COVID-19 தடுப்பூசி உங்கள் இரத்தத்தில் தாக்கும் போது"" என்று ஒரு வீடியோ காட்டுகிறது.",1
1656,"கோவிட்-19 தடுப்பூசிகளில் ""ஆர்என்ஏ-மாற்றியமைக்கும் மனிதநேய நானோ தொழில்நுட்பம்"" உள்ளது.",1
1657,"""கனேடிய அரசாங்கம் தகவல்தொடர்புகளில் 'லெட்ஸ் கோ பிராண்டன்' பயன்படுத்தும் எந்தவொரு அரசாங்க ஊழியரையும் பணிநீக்கம் செய்வதாக அச்சுறுத்துகிறது.""",1
1658,"கிறிஸ்டோபர் மில்லர் ""இராணுவத்தின் பொறுப்பாளர்"" என்று கூறுகிறார்.",1
1659,"2018 தேதி முத்திரையுடன் கூடிய தடுப்பூசிப் பொதியின் புகைப்படம், கோவிட்-19 பரவத் திட்டமிடப்பட்டதைக் காட்டுகிறது.",1
1660,“வெகுஜன ஊடகங்கள் அழிக்கப்பட்டன! வெகுஜன கைது நிகழ்வுக்கான இருட்டடிப்பு!”,1
1661,COVID-19 தடுப்பூசியைப் பெற்ற பிறகு மயக்கமடைந்த ஒரு செவிலியர் தடுப்பூசியால் இறந்தார்.,1
1662,"டெஸ்மண்ட் டுட்டு அக்டோபர் 20, 2021 அன்று இறந்தார்.",1
1663,"ஒரு புதிய கூட்டாட்சி திட்டம் ""ஒவ்வொரு ஆண்டும் வீட்டு உரிமையாளர்களுக்கு $3,708 வரை வழங்குகிறது.""",1
1664,"""விமானிகளின் தடுப்பூசி தொடர்பான பக்கவாதத்துடன் தொடர்புடைய விமான விபத்துகளின் தொற்றுநோய்"" உள்ளது.",1
1665,"ஜனநாயகக் கட்சியினர் ""போர்க்களமான மாநிலங்களைத் திருட குறைந்த வருமான வாக்காளர்களிடமிருந்து வாக்குகளைத் தயாரித்தனர்.""",1
1666,"ஹண்டர் பிடன் ""கிட்மோவில் தூக்கிலிடப்பட்டார்"" என்று கூறுகிறார்.",1
1667,"ஃபைசர் தடுப்பூசியில் உயிருள்ள துகள்கள் உள்ளன, அவை நோயை ஏற்படுத்தும்.",1
1668,"டாக்டர். அந்தோனி ஃபௌசி மற்றும் அமெரிக்க சுகாதார அதிகாரிகள் ""உலகளாவிய காய்ச்சல் தடுப்பூசியைச் செயல்படுத்த புதிய பறவைக் காய்ச்சல் வைரஸுக்கு"" திட்டமிட்டனர்.",1
1669,ஒரு புகைப்படம் கிரீஸில் உள்ள பழங்கால ஆராய்ச்சியாளர்கள் ஒரு ராட்சத எலும்புக்கூட்டைக் கண்டுபிடிப்பதைக் காட்டுகிறது.,1
1670,"""டெர்ரி (McAuliffe) உண்மையில் வர்ஜீனியா பெற்றோர் மீது DOJ வைக்க அவரது நண்பர் ஜோ பைடனை அழைக்கிறார்.""",1
1671,"குழந்தைகள் மத்தியில், ஃபைசர் மற்றும் மாடர்னா கோவிட்-19 தடுப்பூசிகள் இறப்பு விகிதத்தை COVID-19 இறப்பு விகிதத்தை விட ""174 மடங்கு அதிகம்"" என்று ""CDC எண்கள்"" காட்டுகின்றன.",1
1672,"""அமெரிக்காவில் கோவிட் தடுப்பு முகாம்கள் அறிவிக்கப்பட்டுள்ளன: கோவிட் மருத்துவ கடத்தல்களை மேற்கொள்ள தேசிய காவலர்களை அங்கீகரிக்கும் EO க்கு டென்னசி கவர்னர் கையெழுத்திட்டார்.""",1
1673,"""இந்த 'உள்கட்டமைப்பு மசோதா' பக்கம் 2,385 இல் உள்ள அனைத்து வீடுகள் மற்றும் நிலங்கள் - குடியிருப்பு மற்றும் வணிகம் ஆகிய இரண்டிற்கும் 3 சதவீத கூட்டாட்சி சொத்து வரியை முன்வைக்கிறது.""",1
1674,"""கோவிட் ஊசி மூலம் மில்லியன் கணக்கானவர்கள் இறந்துள்ளனர்.""",1
1675,"அரிசோனா 2020 ஜனாதிபதித் தேர்தலை ""செயல்படுத்தலாம்""",1
1676,பிடன் கூறுகிறார் “அரிசோனாவில் வெற்றி பெறவில்லை. தடயவியல் தணிக்கையின் அடிப்படையில் அவர் அரிசோனாவில் தோற்றார்.,1
1677,"""ஃபைசர் தடுப்பூசி காப்பாற்றுவதை விட அதிகமான மக்களைக் கொல்கிறது.""",1
1678,"""சிடிசி மற்றும் மாவட்ட சுகாதார அதிகாரிகள் தங்கள் தடுப்பூசி அமலாக்க நெறிமுறைகளை மேம்படுத்த 2020 மக்கள் தொகை கணக்கெடுப்பு பதிவுகளை பெற்றுள்ளனர்.""",1
1679,ரிஹானா கர்ப்பமாக இருப்பதை புகைப்படம் காட்டுகிறது,1
1680,"ஒரு துறையில் சவப்பெட்டிகளைக் காட்டும் 2010 வீடியோ கிளிப் ""COVID திட்டமிடப்பட்டது"" என்பதை நிரூபிக்கிறது.",1
1681,"""கலிபோர்னியாவில் இருக்க வேண்டியதை விட 1.8 மில்லியன் அதிகமான பதிவு செய்யப்பட்ட வாக்காளர்கள் உள்ளனர்""",1
1682,"பாதுகாப்புச் செயலர் செயலில் உள்ள அனைத்து ராணுவ வீரர்களுக்கும் மறுநாள் காலையில் தடுப்பூசி போட வேண்டும் அல்லது ""கோர்ட் மார்ஷியல் செய்யப்பட வேண்டும்"" என்று குறுஞ்செய்தி அனுப்பினார்.",1
1683,"""கோவிட்-19 தடுப்பூசி ஆணைக்காக 27 அமெரிக்க விமானப்படை விமானிகள் ராஜினாமா செய்தனர்.""",1
1684,"புகைப்படம் ""F--- DeSantis"" என்று ஒரு சீன உணவக அடையாளத்தைக் காட்டுகிறது.",1
1685,"""ஹண்டர் பிடனை இராணுவம் கைது செய்கிறது!""",1
1686,“அனைத்து கோவிட்-19 தடுப்பூசிகளையும் திரும்பப் பெற பில் கேட்ஸ் அழைப்பு விடுக்கிறார்; ‘தடுப்பூசிகள் யாரும் கற்பனை செய்வதை விட மிகவும் ஆபத்தானவை.,1
1687,"ஐடா சூறாவளியைத் தொடர்ந்து, நியூ ஜெர்சியில் உள்ள டர்டில் பேக் உயிரியல் பூங்காவில் இருந்து விலங்குகள் ""வளாகத்தை விட்டு வெளியேறுகின்றன.""",1
1688,"வால்மார்ட் ""குழந்தைகளை கடத்துகிறது"" மற்றும் அவர்களை விற்கிறது, மேலும் இது Walmart.com இல் ""பெண்கள் காலணிகள் $5,000"" என்று தேடுவதன் மூலம் நிரூபிக்க முடியும்.",1
1689,"டோவர் விமானப்படை தளத்தில் 13 சேவை உறுப்பினர்களின் எச்சங்களைத் திரும்பப் பெற்றதைக் கௌரவிக்க வந்த ""பிடென் வெள்ளை மாளிகைக்கு எந்தப் பிரதிநிதியும் இல்லை"".",1
1690,ஆகஸ்ட் 19 அன்று அமெரிக்க கேபிடல் அருகே வெடிகுண்டு மிரட்டல் ஒரு தவறான கொடி.,1
1691,"""ஒரு மில்வாக்கி தேர்தல் ஊழியர் அதிகாலை 3 மணிக்கு பிடனின் வெற்றிக்கு தேவையான வாக்குகளின் விளிம்புகளை கைவிட்டதை ஒப்புக்கொண்டார்.""",1
1692,"ஜோ பிடன் ஆப்கானிஸ்தானில் வேண்டுமென்றே ""அது உடைந்து போகட்டும்"" ஏனெனில் அவர் ""அரசியலை நிரந்தரமாக மாற்ற அமெரிக்காவிற்கு இன்னும் இரண்டு இலட்சம் இல்ஹான் ஓமர்கள் வர வேண்டும்"" என்று விரும்புகிறார்.",1
1693,"தலிபான்கள் ஆப்கானிஸ்தானின் தலைநகரைக் கைப்பற்றியதால் காபூல் விமான நிலையத்தில் ஏற்பட்ட குழப்பம் ""WW3 ஐத் தூண்டும் ஒரு தவறான கொடி நிகழ்வு"".",1
1694,"UW-மேடிசன் கூறுகிறார், ""பல்கலைக்கழகத்திற்கு $50k (உங்கள் வரி டாலர்கள்) செலவழித்தது"" என்று சிலர் இனவெறியின் அடையாளமாகக் கருதுகின்றனர்.",1
1695,"""ராண்ட் பாலின் மருத்துவ உரிமம் இப்போதுதான் ரத்து செய்யப்பட்டது!""",1
1696,"ஜெனரல் டேவிட் ஹெச். பெர்கர் கூறுகிறார், ""எனது கடற்படையினருக்கு கட்டாய தடுப்பூசிகள் இல்லை.""",1
1697,"COVID-19 நோய்த்தொற்றுகளின் அதிகரிப்பு COVID-19 தடுப்பூசிகளின் ""ஆன்டிபாடி மத்தியஸ்த வைரஸ் விரிவாக்கத்தால்"" ஏற்படுகிறது என்று கூறுகிறார்.",1
